,optimizer,task,iteration,mean_rank,lb,ub,best_y
34,PFN-CoCaBO,rosenbrock,34,,130702.2081834743,438950.7054975293,268208.4722144773
35,PFN-CoCaBO,rosenbrock,35,,126126.15146186961,426115.3090921377,268208.4722144773
36,PFN-CoCaBO,rosenbrock,36,,126669.2579545694,417187.7420588464,268193.58178173087
37,PFN-CoCaBO,rosenbrock,37,,136068.9723824021,421436.8317574573,268193.58178173087
38,PFN-CoCaBO,rosenbrock,38,,135864.09788401052,432687.21577744716,268193.58178173087
39,PFN-CoCaBO,rosenbrock,39,,132037.688751043,441487.44398287695,268193.58178173087
40,PFN-CoCaBO,rosenbrock,40,,133816.94644999388,422131.42669588776,267493.5360420868
41,PFN-CoCaBO,rosenbrock,41,,106027.65560455814,382789.7785147194,234148.13965367244
42,PFN-CoCaBO,rosenbrock,42,,114541.48962948375,373113.28259595856,234003.6333375107
43,PFN-CoCaBO,rosenbrock,43,,112131.13106745394,375300.5975498953,231250.6812600804
44,PFN-CoCaBO,rosenbrock,44,,108048.5225140238,369516.8852921227,231088.35208058133
45,PFN-CoCaBO,rosenbrock,45,,103312.67642134018,374066.11003823444,228710.67609289585
46,PFN-CoCaBO,rosenbrock,46,,107347.43857331149,378867.42627651454,228710.67609289585
47,PFN-CoCaBO,rosenbrock,47,,102006.20050326904,370832.1853251541,227816.8719537863
48,PFN-CoCaBO,rosenbrock,48,,110677.83808341091,373121.91858970997,227816.8719537863
49,PFN-CoCaBO,rosenbrock,49,,99044.97208605667,372604.9924584684,227816.8719537863
50,PFN-CoCaBO,rosenbrock,50,,107768.23398774178,372421.0452526773,227816.63506292974
51,PFN-CoCaBO,rosenbrock,51,,89503.73461036473,335726.13743668527,200005.21940476738
52,PFN-CoCaBO,rosenbrock,52,,87925.96197842907,337553.04879177787,200005.21940476738
53,PFN-CoCaBO,rosenbrock,53,,96094.00333020194,338013.30103075336,200005.21940476738
54,PFN-CoCaBO,rosenbrock,54,,89907.43733425919,332195.9423261964,199634.03190460367
55,PFN-CoCaBO,rosenbrock,55,,94365.66681225355,334742.3593486782,199634.03190460367
56,PFN-CoCaBO,rosenbrock,56,,90016.89433624719,341208.5480621135,199634.03190460367
57,PFN-CoCaBO,rosenbrock,57,,93106.88037262748,333961.06437241577,199549.3171523424
58,PFN-CoCaBO,rosenbrock,58,,90406.42875786754,332979.6296406763,199527.3352224518
59,PFN-CoCaBO,rosenbrock,59,,90129.47408372801,346001.0905926444,199527.3352224518
60,PFN-CoCaBO,rosenbrock,60,,90724.78423104456,332884.97453411575,199527.3352224518
61,PFN-CoCaBO,rosenbrock,61,,93817.19148352808,332786.9334930917,199527.3352224518
62,PFN-CoCaBO,rosenbrock,62,,86530.10543979499,320452.85630238417,199527.3352224518
63,PFN-CoCaBO,rosenbrock,63,,91091.95159194487,342168.25320076785,198400.74080517198
64,PFN-CoCaBO,rosenbrock,64,,95108.46909130647,328173.0922421236,198400.72265032108
65,PFN-CoCaBO,rosenbrock,65,,86313.31740985031,335712.12839038426,198137.913470276
66,PFN-CoCaBO,rosenbrock,66,,86375.7910147032,325789.32282316743,198137.913470276
67,PFN-CoCaBO,rosenbrock,67,,92855.11806251305,341481.0138947031,198093.65063642955
68,PFN-CoCaBO,rosenbrock,68,,87046.73766512793,337911.76077012223,198093.65063642955
69,PFN-CoCaBO,rosenbrock,69,,85269.86131410213,325659.8615120527,198093.65063642955
70,PFN-CoCaBO,rosenbrock,70,,85273.83669007348,342884.1189818901,198093.65063642955
71,PFN-CoCaBO,rosenbrock,71,,88402.81941549016,335103.6676474733,197408.5268301451
72,PFN-CoCaBO,rosenbrock,72,,88736.2644933123,328468.3349853409,197408.5268301451
73,PFN-CoCaBO,rosenbrock,73,,84680.8048732837,327123.7583457076,197408.5268301451
74,PFN-CoCaBO,rosenbrock,74,,87404.41297457658,320207.8913834828,197408.5268301451
75,PFN-CoCaBO,rosenbrock,75,,85698.08301675125,288954.3285805644,169817.61522921312
76,PFN-CoCaBO,rosenbrock,76,,81800.9972986474,277743.45737583254,169792.17072247
77,PFN-CoCaBO,rosenbrock,77,,83424.56053712657,280636.00860812375,169792.17072247
78,PFN-CoCaBO,rosenbrock,78,,78523.41731369226,275599.9291643658,169649.4349467606
79,PFN-CoCaBO,rosenbrock,79,,77080.3896547977,287121.4467129642,169649.4349467606
80,PFN-CoCaBO,rosenbrock,80,,86569.75727825782,276561.11882775626,169649.4349467606
81,PFN-CoCaBO,rosenbrock,81,,73437.4234273025,267721.50349522324,160849.87802869562
82,PFN-CoCaBO,rosenbrock,82,,78364.02278499141,260801.78384919645,160849.87802869562
83,PFN-CoCaBO,rosenbrock,83,,76791.0841240091,272046.4944373284,159968.00593808206
84,PFN-CoCaBO,rosenbrock,84,,74901.3309222966,267619.34918273834,159919.46026336157
85,PFN-CoCaBO,rosenbrock,85,,75031.26645795995,268818.89417139796,159919.46026336157
86,PFN-CoCaBO,rosenbrock,86,,84009.85414336638,272364.80203436554,159919.46026336157
87,PFN-CoCaBO,rosenbrock,87,,73585.76836765483,253498.9265758376,159919.46026336157
88,PFN-CoCaBO,rosenbrock,88,,76905.50648856032,266352.14489939524,159914.75674802208
89,PFN-CoCaBO,rosenbrock,89,,73942.02145431358,266486.0149128754,158850.2543209069
90,PFN-CoCaBO,rosenbrock,90,,71771.04091899302,263306.94773311634,158777.91445937863
91,PFN-CoCaBO,rosenbrock,91,,69388.7633411023,255471.84784021057,158777.91445937863
92,PFN-CoCaBO,rosenbrock,92,,71207.54190824101,255238.14684562935,158777.91445937863
93,PFN-CoCaBO,rosenbrock,93,,74062.25361915946,260839.68095719916,157638.2089032634
94,PFN-CoCaBO,rosenbrock,94,,71660.86446609432,265073.8533552207,157547.72977826477
95,PFN-CoCaBO,rosenbrock,95,,72276.67464519801,260364.40661284912,153815.18864306618
96,PFN-CoCaBO,rosenbrock,96,,71739.79983919878,256350.89217098465,153815.18864306618
97,PFN-CoCaBO,rosenbrock,97,,69164.40742724005,254676.97990268367,153815.18864306618
98,PFN-CoCaBO,rosenbrock,98,,72102.6132819352,255763.14497394412,153815.18864306618
99,PFN-CoCaBO,rosenbrock,99,,69530.35405529891,252667.17489910263,153815.18864306618
100,PFN-CoCaBO,rosenbrock,100,,67507.5748756171,258327.26555118285,150875.32541196205
101,PFN-CoCaBO,rosenbrock,101,,66607.32119260744,255032.22563832128,150846.21949254564
102,PFN-CoCaBO,rosenbrock,102,,68541.8152633197,258495.35717957118,150846.21949254564
103,PFN-CoCaBO,rosenbrock,103,,70825.25034408217,259850.5488589255,150846.21949254564
104,PFN-CoCaBO,rosenbrock,104,,66297.92979035337,271678.36120675376,150846.21949254564
105,PFN-CoCaBO,rosenbrock,105,,63103.88730246596,250469.46610161368,150846.21949254564
106,PFN-CoCaBO,rosenbrock,106,,68536.82125159045,256001.7623239099,150846.21949254564
107,PFN-CoCaBO,rosenbrock,107,,67938.14305047115,255055.23012298197,150846.21949254564
108,PFN-CoCaBO,rosenbrock,108,,64632.68270002873,255378.70282121425,150845.7307541158
109,PFN-CoCaBO,rosenbrock,109,,67966.1377598855,255698.1227085216,150845.7307541158
110,PFN-CoCaBO,rosenbrock,110,,66663.18763012452,261774.52952268353,150845.7307541158
111,PFN-CoCaBO,rosenbrock,111,,69808.32447988958,260574.3076735861,150845.7307541158
112,PFN-CoCaBO,rosenbrock,112,,67977.7490411161,251334.3682764884,150845.7307541158
113,PFN-CoCaBO,rosenbrock,113,,64894.219418229855,254219.36183592895,150845.7307541158
114,PFN-CoCaBO,rosenbrock,114,,70036.39633818992,257098.50901290117,150845.7307541158
115,PFN-CoCaBO,rosenbrock,115,,68181.62338552655,257550.26284285283,150845.7307541158
116,PFN-CoCaBO,rosenbrock,116,,64319.578168034546,243017.99698273832,150845.7307541158
117,PFN-CoCaBO,rosenbrock,117,,62637.29330720456,246990.106478215,150845.7307541158
118,PFN-CoCaBO,rosenbrock,118,,68619.46355562082,254230.18640672884,150845.7307541158
119,PFN-CoCaBO,rosenbrock,119,,65631.81057028216,240263.677479217,149426.37802639647
120,PFN-CoCaBO,rosenbrock,120,,69055.08237047728,246394.38269810152,149417.50359526326
121,PFN-CoCaBO,rosenbrock,121,,67239.45236366492,250503.9337642803,149417.50359526326
122,PFN-CoCaBO,rosenbrock,122,,64710.857370134516,259171.3553347475,149417.50359526326
123,PFN-CoCaBO,rosenbrock,123,,70089.67971078922,250954.2770973048,149417.50359526326
124,PFN-CoCaBO,rosenbrock,124,,66554.43857237458,249728.5491953676,149417.50359526326
125,PFN-CoCaBO,rosenbrock,125,,63533.96851791256,259893.15338266717,148001.0400150204
126,PFN-CoCaBO,rosenbrock,126,,69207.52879356901,256431.749257689,148001.0400150204
127,PFN-CoCaBO,rosenbrock,127,,69951.57555854943,257545.5644877104,148001.0400150204
128,PFN-CoCaBO,rosenbrock,128,,61405.52907077614,257680.36745825916,148001.0400150204
129,PFN-CoCaBO,rosenbrock,129,,62786.696178773454,256838.00800659545,148001.0400150204
130,PFN-CoCaBO,rosenbrock,130,,68934.54415318584,246732.35334211806,148001.0400150204
131,PFN-CoCaBO,rosenbrock,131,,60472.568217839296,245346.8770016477,148001.0400150204
132,PFN-CoCaBO,rosenbrock,132,,64170.58512433589,259517.37565855944,148001.0400150204
133,PFN-CoCaBO,rosenbrock,133,,65143.66635212023,251017.47979249377,147926.71512011593
134,PFN-CoCaBO,rosenbrock,134,,61429.32529547217,249394.52263088492,147861.4146542253
135,PFN-CoCaBO,rosenbrock,135,,61858.13006713135,255099.876897338,147861.4146542253
136,PFN-CoCaBO,rosenbrock,136,,69103.38455786028,255112.93789713772,147861.4146542253
137,PFN-CoCaBO,rosenbrock,137,,65509.90299160916,253193.2853398228,147861.4146542253
138,PFN-CoCaBO,rosenbrock,138,,67712.3689979396,258990.95472134763,147861.4146542253
139,PFN-CoCaBO,rosenbrock,139,,64042.45458532196,246476.82591780566,147861.4146542253
140,PFN-CoCaBO,rosenbrock,140,,63577.07889663469,251647.2524699207,147861.4146542253
141,PFN-CoCaBO,rosenbrock,141,,62552.109380570895,246562.003397215,147861.4146542253
142,PFN-CoCaBO,rosenbrock,142,,63506.864326747076,253988.68509572165,147861.4146542253
143,PFN-CoCaBO,rosenbrock,143,,66799.10545108824,250128.74318847133,147861.4146542253
144,PFN-CoCaBO,rosenbrock,144,,65485.547500575754,258971.34545533924,147861.4146542253
145,PFN-CoCaBO,rosenbrock,145,,64477.9534937798,246430.9570010609,147861.4146542253
146,PFN-CoCaBO,rosenbrock,146,,65289.92156310933,246509.66212267845,147861.4146542253
147,PFN-CoCaBO,rosenbrock,147,,67570.59300013667,250117.70805915204,147861.4146542253
148,PFN-CoCaBO,rosenbrock,148,,57095.77589805027,248740.91641633803,141593.80823566308
149,PFN-CoCaBO,rosenbrock,149,,57861.18223863302,215441.9922029892,129819.22634757626
150,PFN-CoCaBO,rosenbrock,150,,59697.89034559072,207227.70402865842,126746.70867955191
151,PFN-CoCaBO,rosenbrock,151,,57173.45145889449,216459.22154300753,126666.16667470736
152,PFN-CoCaBO,rosenbrock,152,,53679.78501162702,210572.52045658985,126666.16667470736
153,PFN-CoCaBO,rosenbrock,153,,59599.011820072614,207307.51280668413,126666.16667470736
154,PFN-CoCaBO,rosenbrock,154,,54510.69482555644,213774.57115323652,126666.16667470736
155,PFN-CoCaBO,rosenbrock,155,,56901.96113435053,207707.3014239348,126666.16667470736
156,PFN-CoCaBO,rosenbrock,156,,62045.54891046177,208013.97892138944,126666.16667470736
157,PFN-CoCaBO,rosenbrock,157,,52191.5074740121,216242.8300832327,126666.16667470736
158,PFN-CoCaBO,rosenbrock,158,,55510.48701280492,212476.60950625368,126666.16667470736
159,PFN-CoCaBO,rosenbrock,159,,59283.739214682195,215950.20516454714,126666.16667470736
160,PFN-CoCaBO,rosenbrock,160,,57354.0301176484,205764.41011921904,126666.16667470736
161,PFN-CoCaBO,rosenbrock,161,,56895.85441157541,216602.64941350225,126666.16667470736
162,PFN-CoCaBO,rosenbrock,162,,52508.40366510323,216317.20374252636,126666.16667470736
163,PFN-CoCaBO,rosenbrock,163,,58722.448449325595,211697.91810374666,126666.16667470736
164,PFN-CoCaBO,rosenbrock,164,,58902.96137915785,210163.84890090403,126666.16667470736
165,PFN-CoCaBO,rosenbrock,165,,60066.874631461804,214986.1537200543,126666.16667470736
166,PFN-CoCaBO,rosenbrock,166,,56642.544688151596,207329.5753782755,126666.16667470736
167,PFN-CoCaBO,rosenbrock,167,,58244.2608594834,214114.55413779392,126666.16667470736
168,PFN-CoCaBO,rosenbrock,168,,54815.969587885,212562.99184171707,126666.16667470736
169,PFN-CoCaBO,rosenbrock,169,,59780.012585480166,214837.2466372848,126666.16667470736
170,PFN-CoCaBO,rosenbrock,170,,56404.25648606441,211904.8816921374,126666.16667470736
171,PFN-CoCaBO,rosenbrock,171,,57383.67961269853,220028.2343245527,126666.16667470736
172,PFN-CoCaBO,rosenbrock,172,,56172.78752903951,205774.69839491262,126666.16667470736
173,PFN-CoCaBO,rosenbrock,173,,60608.262690298994,213710.93061435872,126666.16667470736
174,PFN-CoCaBO,rosenbrock,174,,59134.00961763234,208477.6262478497,126666.16667470736
175,PFN-CoCaBO,rosenbrock,175,,57697.79485422301,219791.31025768784,126666.16667470736
176,PFN-CoCaBO,rosenbrock,176,,56521.653892959715,213081.01707273204,126666.16667470736
177,PFN-CoCaBO,rosenbrock,177,,56259.00431807076,210925.793819849,126666.16667470736
178,PFN-CoCaBO,rosenbrock,178,,56181.35658822512,218579.57303671743,126343.6186192927
179,PFN-CoCaBO,rosenbrock,179,,59046.72710910451,217416.02636694285,126343.6186192927
180,PFN-CoCaBO,rosenbrock,180,,61691.330652911616,213756.09149728817,126098.87540236762
181,PFN-CoCaBO,rosenbrock,181,,60352.38724221436,216933.19277859302,126098.87540236762
182,PFN-CoCaBO,rosenbrock,182,,55104.21995354719,214555.0773003069,125839.7630498389
183,PFN-CoCaBO,rosenbrock,183,,58827.863630321015,219839.73136084768,125839.7630498389
184,PFN-CoCaBO,rosenbrock,184,,57834.797929623026,212278.27933010875,125745.2894024545
185,PFN-CoCaBO,rosenbrock,185,,58064.784144283614,209420.73381678457,125703.86787683975
186,PFN-CoCaBO,rosenbrock,186,,56694.702347335675,213133.67676043647,125703.86787683975
187,PFN-CoCaBO,rosenbrock,187,,56391.17525561113,217165.3035618672,125703.86787683975
188,PFN-CoCaBO,rosenbrock,188,,54168.456577683995,214189.62455010304,125703.86787683975
189,PFN-CoCaBO,rosenbrock,189,,55296.16568290729,213348.4373246298,125703.86787683975
190,PFN-CoCaBO,rosenbrock,190,,53888.85657162776,212908.6988281749,125703.86787683975
191,PFN-CoCaBO,rosenbrock,191,,55232.72001362057,213279.9370280875,125703.86787683975
192,PFN-CoCaBO,rosenbrock,192,,58840.92897220066,209378.13793583005,125703.86787683975
193,PFN-CoCaBO,rosenbrock,193,,56413.92356753871,212763.75852584597,125703.86787683975
194,PFN-CoCaBO,rosenbrock,194,,60004.82486245136,208322.6540793804,125703.86787683975
195,PFN-CoCaBO,rosenbrock,195,,55514.022047305625,209397.20651515576,125703.86787683975
196,PFN-CoCaBO,rosenbrock,196,,57283.25453151028,215791.46619805833,125703.86787683975
197,PFN-CoCaBO,rosenbrock,197,,58474.71690106223,214687.82602134318,125703.86787683975
198,PFN-CoCaBO,rosenbrock,198,,55259.95252451507,212482.95148025642,125703.86787683975
199,PFN-CoCaBO,rosenbrock,199,,56084.55749247338,217883.4874457964,125703.86787683975
200,PFN-CoCaBO,rosenbrock,200,,51453.82489217446,208568.1669021127,125703.86787683975
0,PFN-Casmopolitan,rosenbrock,0,,353953.85140291695,904618.3037412196,612191.0807155075
1,PFN-Casmopolitan,rosenbrock,1,,274147.8804843866,774356.8288269647,503391.62916532345
2,PFN-Casmopolitan,rosenbrock,2,,269639.2434172268,711973.1964768051,471635.8453223108
3,PFN-Casmopolitan,rosenbrock,3,,210214.61790224296,643766.0756213126,393577.6361511616
4,PFN-Casmopolitan,rosenbrock,4,,183144.34548653106,512459.32156413206,334165.0345740277
5,PFN-Casmopolitan,rosenbrock,5,,162111.72597925796,465172.75120372535,301121.82839961135
6,PFN-Casmopolitan,rosenbrock,6,,151059.75140285087,379925.3900608702,260121.49540944427
7,PFN-Casmopolitan,rosenbrock,7,,140605.02257950365,369746.40064357955,249394.06344510044
8,PFN-Casmopolitan,rosenbrock,8,,136634.0914504318,363475.889614503,239583.0462588197
9,PFN-Casmopolitan,rosenbrock,9,,125089.72439936768,329067.46181115956,219291.03839180773
10,PFN-Casmopolitan,rosenbrock,10,,121476.17341548561,332866.1256552254,212391.45366471802
11,PFN-Casmopolitan,rosenbrock,11,,116934.17085577715,325711.03205046366,205931.25261346428
12,PFN-Casmopolitan,rosenbrock,12,,109733.559662782,307098.25253822404,195191.5096550364
13,PFN-Casmopolitan,rosenbrock,13,,106559.75997817489,303976.9833307245,192742.8176591257
14,PFN-Casmopolitan,rosenbrock,14,,99705.5162595825,306239.97942822496,186923.54921043495
15,PFN-Casmopolitan,rosenbrock,15,,91178.68686260161,286755.94250193745,179476.52449938466
16,PFN-Casmopolitan,rosenbrock,16,,92553.7184513118,273845.3034287368,172237.99397230765
17,PFN-Casmopolitan,rosenbrock,17,,93115.76512415313,241998.02010306963,157164.4353521717
18,PFN-Casmopolitan,rosenbrock,18,,90630.2544363056,236373.42453855084,157131.15638971876
19,PFN-Casmopolitan,rosenbrock,19,,86185.4865417426,235495.98994258355,151244.20152527254
20,PFN-Casmopolitan,rosenbrock,20,,83431.50364132233,226375.46678336523,147757.72215829382
21,PFN-Casmopolitan,rosenbrock,21,,81617.98614022072,223269.9910615193,145043.64133465258
22,PFN-Casmopolitan,rosenbrock,22,,77137.25027757483,222311.07650085795,142506.60784741343
23,PFN-Casmopolitan,rosenbrock,23,,74343.7123468147,211149.26248676132,138158.0794172811
24,PFN-Casmopolitan,rosenbrock,24,,72450.21726889107,212518.60410104034,138002.8070046482
25,PFN-Casmopolitan,rosenbrock,25,,73234.54214014347,190869.57139760433,126541.69471286357
26,PFN-Casmopolitan,rosenbrock,26,,74955.9924314807,189411.34576552635,125001.62148108619
27,PFN-Casmopolitan,rosenbrock,27,,68399.71401212395,173305.02431602494,116519.447756769
28,PFN-Casmopolitan,rosenbrock,28,,65395.703200231066,175141.4999926294,116491.28058864
29,PFN-Casmopolitan,rosenbrock,29,,60963.48268062194,175205.9182123555,114640.35908381971
30,PFN-Casmopolitan,rosenbrock,30,,65582.30909173837,167126.21208009103,113688.24995933443
31,PFN-Casmopolitan,rosenbrock,31,,60368.861575809795,164162.4554448619,110602.74433955809
32,PFN-Casmopolitan,rosenbrock,32,,59547.665389247755,165616.7296804634,107099.12448656856
33,PFN-Casmopolitan,rosenbrock,33,,61092.0366467438,166356.76060588338,106716.60732833573
34,PFN-Casmopolitan,rosenbrock,34,,57530.0976084328,162333.05872041796,106698.18313791344
35,PFN-Casmopolitan,rosenbrock,35,,60865.365865953,161803.38156309034,106698.18313791344
36,PFN-Casmopolitan,rosenbrock,36,,58133.238128660974,162108.51025176852,105779.4885239668
37,PFN-Casmopolitan,rosenbrock,37,,60443.402176690535,162759.5572527748,105779.4885239668
38,PFN-Casmopolitan,rosenbrock,38,,57744.428004395064,154527.8367382139,102953.94925970888
39,PFN-Casmopolitan,rosenbrock,39,,58776.894585869464,160257.90081986962,102613.65547170433
40,PFN-Casmopolitan,rosenbrock,40,,57720.03257759427,164888.18531211064,102403.79676096271
41,PFN-Casmopolitan,rosenbrock,41,,53958.23917908977,155019.15476586096,102286.58095101871
42,PFN-Casmopolitan,rosenbrock,42,,56110.50377201562,154147.32602533087,100867.26333543651
43,PFN-Casmopolitan,rosenbrock,43,,55630.147348308245,154589.66480061007,100592.9253343084
44,PFN-Casmopolitan,rosenbrock,44,,57156.83711166741,151555.697134288,100063.94405111947
45,PFN-Casmopolitan,rosenbrock,45,,52511.88623043727,151079.20275596468,99873.37363874078
46,PFN-Casmopolitan,rosenbrock,46,,53123.765283474895,142576.81654788475,94576.12038575028
47,PFN-Casmopolitan,rosenbrock,47,,51840.37620162041,145131.52425207396,94576.12038575028
48,PFN-Casmopolitan,rosenbrock,48,,47826.390017649064,130070.19488699915,87365.89860730145
49,PFN-Casmopolitan,rosenbrock,49,,47279.51210458701,128970.22535500328,85661.70919116591
50,PFN-Casmopolitan,rosenbrock,50,,47908.993495575705,129498.39872786553,85643.94580136445
51,PFN-Casmopolitan,rosenbrock,51,,48980.60253764404,134751.47062760423,85554.02041502058
52,PFN-Casmopolitan,rosenbrock,52,,48211.58937537729,127635.6426845034,85554.02041502058
53,PFN-Casmopolitan,rosenbrock,53,,48936.92488476636,132489.01926841307,85319.50954418081
54,PFN-Casmopolitan,rosenbrock,54,,44699.06105255615,126429.80092546107,85127.83823814942
55,PFN-Casmopolitan,rosenbrock,55,,45890.789599660486,122054.69742044997,80717.3395097512
56,PFN-Casmopolitan,rosenbrock,56,,42611.751292309666,123815.07907744752,80290.24918946096
57,PFN-Casmopolitan,rosenbrock,57,,42095.383271852814,127920.23680114877,80290.24918946096
58,PFN-Casmopolitan,rosenbrock,58,,45762.060196397506,124327.58954651888,80207.4093333154
59,PFN-Casmopolitan,rosenbrock,59,,43043.27398877411,118847.05286734956,77578.64347142882
60,PFN-Casmopolitan,rosenbrock,60,,47087.70401189321,120554.58285679884,77578.64347142882
61,PFN-Casmopolitan,rosenbrock,61,,44943.55092014963,114990.34703515365,77578.64347142882
62,PFN-Casmopolitan,rosenbrock,62,,47220.44211467818,114077.15664360508,77111.34693628897
63,PFN-Casmopolitan,rosenbrock,63,,42510.454198920495,114564.27395557582,76788.94361361947
64,PFN-Casmopolitan,rosenbrock,64,,45447.785400749635,117055.16525007243,76678.66435779035
65,PFN-Casmopolitan,rosenbrock,65,,43664.62091170223,113013.46852501937,75273.2168336013
66,PFN-Casmopolitan,rosenbrock,66,,45227.89121464836,112999.45190288004,75181.84970225958
67,PFN-Casmopolitan,rosenbrock,67,,42207.51580457102,111628.48335093042,75181.84970225958
68,PFN-Casmopolitan,rosenbrock,68,,42430.796160775615,108817.31677051567,74896.04214608134
69,PFN-Casmopolitan,rosenbrock,69,,45673.15897926963,111917.44068764242,74854.53569816684
70,PFN-Casmopolitan,rosenbrock,70,,41338.82930236723,113734.52427608489,73452.54726548739
71,PFN-Casmopolitan,rosenbrock,71,,41113.33690872773,106073.95602857653,72795.83115057815
72,PFN-Casmopolitan,rosenbrock,72,,39995.4953232406,109773.31775445076,72795.83115057815
73,PFN-Casmopolitan,rosenbrock,73,,40123.96903146932,110916.49889678972,72687.04322172393
74,PFN-Casmopolitan,rosenbrock,74,,41897.00220830035,110106.26378390941,72623.9074950634
75,PFN-Casmopolitan,rosenbrock,75,,40652.36062707653,111037.78018623541,72623.9074950634
76,PFN-Casmopolitan,rosenbrock,76,,41060.93065864761,108274.099806145,72623.9074950634
77,PFN-Casmopolitan,rosenbrock,77,,42648.43932260247,108292.49701776475,72371.8307501919
78,PFN-Casmopolitan,rosenbrock,78,,41361.371582339976,108218.40582766944,72113.78722506667
79,PFN-Casmopolitan,rosenbrock,79,,39681.40686319285,104038.2088381585,69268.82356129038
80,PFN-Casmopolitan,rosenbrock,80,,39128.40118086203,102914.20319617256,68415.3848074525
81,PFN-Casmopolitan,rosenbrock,81,,37799.93415795884,100208.27496743776,68415.3848074525
82,PFN-Casmopolitan,rosenbrock,82,,38216.5055000551,100807.77950193272,68414.73997104693
83,PFN-Casmopolitan,rosenbrock,83,,37940.71150684519,101879.52008110334,68020.01071830967
84,PFN-Casmopolitan,rosenbrock,84,,37926.07863097643,103273.71179732501,68020.01071830967
85,PFN-Casmopolitan,rosenbrock,85,,36853.67848440996,102527.64735633621,67752.9621209924
86,PFN-Casmopolitan,rosenbrock,86,,38996.263627852895,101274.54602865757,67752.9621209924
87,PFN-Casmopolitan,rosenbrock,87,,38695.40663240804,104140.92800228282,67752.9621209924
88,PFN-Casmopolitan,rosenbrock,88,,35193.663726787076,99656.8205228379,67752.9621209924
89,PFN-Casmopolitan,rosenbrock,89,,39281.31521809439,102828.78540657154,67752.9621209924
90,PFN-Casmopolitan,rosenbrock,90,,40049.86436653944,99484.45588921681,67529.65685557536
91,PFN-Casmopolitan,rosenbrock,91,,38593.81986247425,100481.61934362711,67434.7112405819
92,PFN-Casmopolitan,rosenbrock,92,,37236.4556535193,100320.60974666555,67434.49678238631
93,PFN-Casmopolitan,rosenbrock,93,,38730.43821015146,98987.39171167565,67197.37831402068
94,PFN-Casmopolitan,rosenbrock,94,,39670.72214050944,100043.06880015488,67196.91937333088
95,PFN-Casmopolitan,rosenbrock,95,,39725.1037218856,97737.24949233216,66674.92179442421
96,PFN-Casmopolitan,rosenbrock,96,,37250.31334414931,99389.03102879191,66674.92179442421
97,PFN-Casmopolitan,rosenbrock,97,,36611.105969376935,100313.0941763789,66674.92179442421
98,PFN-Casmopolitan,rosenbrock,98,,37688.978464649466,99685.92618624853,66382.11201349519
99,PFN-Casmopolitan,rosenbrock,99,,38246.41321947511,99514.49361772253,66359.98827086663
100,PFN-Casmopolitan,rosenbrock,100,,35642.34579400275,97851.13453914234,66359.98827086663
101,PFN-Casmopolitan,rosenbrock,101,,38696.789911666645,99803.83758043077,66359.98827086663
102,PFN-Casmopolitan,rosenbrock,102,,37048.235442947764,98609.33087240992,66359.46072946773
103,PFN-Casmopolitan,rosenbrock,103,,39249.346163854825,99709.38680253016,66359.46072946773
104,PFN-Casmopolitan,rosenbrock,104,,38561.85887057523,99281.01748391172,66359.4172484859
105,PFN-Casmopolitan,rosenbrock,105,,38168.15416362473,101790.17895291708,66359.10318654563
106,PFN-Casmopolitan,rosenbrock,106,,39119.84125424218,97200.12536915897,66359.10318654563
107,PFN-Casmopolitan,rosenbrock,107,,38919.46973411022,99107.15722162151,66359.10318654563
108,PFN-Casmopolitan,rosenbrock,108,,38511.95051917136,97825.44766210126,66359.10318654563
109,PFN-Casmopolitan,rosenbrock,109,,36656.30443426159,99426.63068189089,66359.07405925861
110,PFN-Casmopolitan,rosenbrock,110,,39182.26962028572,98291.18104964889,66359.07405925861
111,PFN-Casmopolitan,rosenbrock,111,,37170.55485338258,96706.0801274745,66114.3783842321
112,PFN-Casmopolitan,rosenbrock,112,,35278.12571071101,99246.67526829489,65788.34456220032
113,PFN-Casmopolitan,rosenbrock,113,,35448.832274475455,95908.53229986664,64512.95894668806
114,PFN-Casmopolitan,rosenbrock,114,,36195.34344725507,96115.04443320852,64185.98884979833
115,PFN-Casmopolitan,rosenbrock,115,,34660.84152514708,95358.9581054635,63483.32636098496
116,PFN-Casmopolitan,rosenbrock,116,,35306.3510509391,92150.05159712271,62689.039935668705
117,PFN-Casmopolitan,rosenbrock,117,,33109.45506886354,96964.07627146256,62689.03511962655
118,PFN-Casmopolitan,rosenbrock,118,,34863.63237788414,94965.69638035909,62557.741492071225
119,PFN-Casmopolitan,rosenbrock,119,,34158.28961924029,94475.74042538389,62557.741492071225
120,PFN-Casmopolitan,rosenbrock,120,,36179.559556153064,93458.40137931143,62557.681722591384
121,PFN-Casmopolitan,rosenbrock,121,,34917.80469852355,92761.87929855855,62124.33884679371
122,PFN-Casmopolitan,rosenbrock,122,,33020.55044830316,94349.55852703372,62097.76289244678
123,PFN-Casmopolitan,rosenbrock,123,,33850.048151753275,91494.92194238256,61218.545401953415
124,PFN-Casmopolitan,rosenbrock,124,,33659.68423719923,94175.85862424126,61218.545401953415
125,PFN-Casmopolitan,rosenbrock,125,,32312.22162488238,92830.6362899706,61218.545401953415
126,PFN-Casmopolitan,rosenbrock,126,,31781.784789225374,90278.80042402209,59540.79862039952
