,optimizer,task,iteration,difference,lb,ub
10,PFN-BODi,rosenbrock,10,34990.75996135678,-65642.21319408849,152005.86091732778
11,PFN-BODi,rosenbrock,11,34572.930811337596,-68427.7372931916,150163.68945088907
12,PFN-BODi,rosenbrock,12,78085.31279679338,-44412.80988291139,222684.13128033283
13,PFN-BODi,rosenbrock,13,71242.81889039485,-47051.618801546785,232157.91009008256
14,PFN-BODi,rosenbrock,14,74800.09604611472,-53845.996674448026,236636.59546690347
15,PFN-BODi,rosenbrock,15,88993.34432656222,-44647.627064404245,253108.27507389267
16,PFN-BODi,rosenbrock,16,81011.52569579755,-28430.656653813232,213517.42286973598
17,PFN-BODi,rosenbrock,17,81574.80482543119,4089.7567246208987,194091.68153911157
18,PFN-BODi,rosenbrock,18,87480.04352851938,9838.76008684437,191591.79686508045
19,PFN-BODi,rosenbrock,19,102836.73026564432,10644.755126861855,227164.71108830464
20,PFN-BODi,rosenbrock,20,107389.15152429209,15485.412315428974,224260.33097458535
21,PFN-BODi,rosenbrock,21,107518.3130759046,24527.841057940306,220830.5139829774
22,PFN-BODi,rosenbrock,22,104824.93797557912,19830.23589873418,227802.77529344714
23,PFN-BODi,rosenbrock,23,104811.00655575258,16475.1832317398,224883.13996289062
24,PFN-BODi,rosenbrock,24,106134.51154472148,23506.543702669824,217506.75761031808
25,PFN-BODi,rosenbrock,25,108721.15464980694,26826.40150047149,219860.99631113702
26,PFN-BODi,rosenbrock,26,112386.91581450819,27940.31574773522,227518.37961669607
27,PFN-BODi,rosenbrock,27,116893.84699659012,25525.01258022654,251424.35506868595
28,PFN-BODi,rosenbrock,28,120193.7720395303,29102.54524850593,246243.29661520192
29,PFN-BODi,rosenbrock,29,105020.34766873675,19187.181621564603,232067.27278405929
30,PFN-BODi,rosenbrock,30,102482.68700713708,14621.189384896901,222626.03721070752
31,PFN-BODi,rosenbrock,31,100878.77594954502,13449.242264918437,229775.47893192022
32,PFN-BODi,rosenbrock,32,65249.38075555112,-5918.929254116584,190076.60011184544
33,PFN-BODi,rosenbrock,33,53982.53441772452,-7320.661762638077,147266.27995542475
34,PFN-BODi,rosenbrock,34,29980.62714186111,2476.12695848582,67122.49320438727
35,PFN-BODi,rosenbrock,35,28982.363075687408,980.5152808591671,65882.27481393934
36,PFN-BODi,rosenbrock,36,18050.751406176067,-2068.1777534121366,37714.84885655972
37,PFN-BODi,rosenbrock,37,18464.92714872475,-1317.9742172308133,39772.20916705851
38,PFN-BODi,rosenbrock,38,17617.075800667408,-2962.885561429215,38531.18804486955
39,PFN-BODi,rosenbrock,39,15476.11216063029,-5962.372781843755,33766.77235828588
40,PFN-BODi,rosenbrock,40,15612.990573567622,-3566.869033020921,36913.1835923366
41,PFN-BODi,rosenbrock,41,15732.218981710368,-3613.057883570596,36544.370363469185
42,PFN-BODi,rosenbrock,42,19535.19353069982,3276.3559045350394,37390.97117829546
43,PFN-BODi,rosenbrock,43,20852.653895813226,4473.344016996544,40205.96230273208
44,PFN-BODi,rosenbrock,44,18471.137653864713,1117.5406879340792,38633.93560983145
45,PFN-BODi,rosenbrock,45,18486.926286069338,616.0754863860591,37511.27673282557
46,PFN-BODi,rosenbrock,46,18065.90770793179,1006.0090921240526,38436.90388999758
47,PFN-BODi,rosenbrock,47,19748.026015238418,3653.6289931593096,38223.45856817577
48,PFN-BODi,rosenbrock,48,19716.733984580747,3068.131179092469,40266.20589420827
49,PFN-BODi,rosenbrock,49,18934.762506471263,2581.1083785081814,37900.734670625556
50,PFN-BODi,rosenbrock,50,19100.474025551917,3084.9399294288246,37442.96468984635
51,PFN-BODi,rosenbrock,51,13865.899611685376,-4626.006043550192,31492.770409841294
52,PFN-BODi,rosenbrock,52,13728.404678888548,-3016.8741741941694,34169.49724065502
53,PFN-BODi,rosenbrock,53,15999.665898241507,-1302.1403423243314,37528.04336418864
54,PFN-BODi,rosenbrock,54,15965.967725620638,-2708.7223854235376,35483.27531581581
55,PFN-BODi,rosenbrock,55,15067.231433158307,-1389.647006504312,34264.27954588652
56,PFN-BODi,rosenbrock,56,9320.405848049542,-7629.303928119223,29923.699480979543
57,PFN-BODi,rosenbrock,57,6744.177714413484,-10551.506335205868,27012.533554930807
58,PFN-BODi,rosenbrock,58,6508.2125064809925,-11445.808940242046,26841.46443606044
59,PFN-BODi,rosenbrock,59,7442.78423928836,-13359.998380998224,32386.46246043773
60,PFN-BODi,rosenbrock,60,7444.089899307995,-13918.000286485616,32942.321678597145
61,PFN-BODi,rosenbrock,61,7633.678618415768,-12399.719126341617,31624.36428437367
62,PFN-BODi,rosenbrock,62,8005.754275451571,-12424.39251898209,30562.597697512938
63,PFN-BODi,rosenbrock,63,7069.2320736785805,-11784.335936238509,31318.45664276387
64,PFN-BODi,rosenbrock,64,6429.504042335024,-13265.309736668349,29396.697580285516
65,PFN-BODi,rosenbrock,65,6597.723034789382,-13229.65574781154,28694.71813309724
66,PFN-BODi,rosenbrock,66,6617.603782506485,-13071.626762484959,29531.02229766398
67,PFN-BODi,rosenbrock,67,7972.782871649792,-11329.14044958175,29773.886135580215
68,PFN-BODi,rosenbrock,68,7972.782871649792,-10761.272171469596,31518.00006163227
69,PFN-BODi,rosenbrock,69,7902.96201901954,-11645.255540983717,29827.816354834147
70,PFN-BODi,rosenbrock,70,7902.96201901954,-13908.606310716073,33343.91956696288
71,PFN-BODi,rosenbrock,71,8802.401603209903,-10567.833188250183,32275.762376675102
72,PFN-BODi,rosenbrock,72,8802.401603209903,-11836.901210301516,30433.783532812944
73,PFN-BODi,rosenbrock,73,8802.401603209903,-11694.443168036472,31182.134194521004
74,PFN-BODi,rosenbrock,74,9318.831913026403,-11089.170681602032,31360.269276873278
75,PFN-BODi,rosenbrock,75,2360.1921194564725,-15371.004506082452,23253.050838160154
76,PFN-BODi,rosenbrock,76,2360.1921194564725,-15716.063441592627,22918.648510362713
77,PFN-BODi,rosenbrock,77,2461.1494375138655,-16408.724814382065,23622.398478757994
78,PFN-BODi,rosenbrock,78,2441.845654069291,-15938.428202834042,24155.69797173832
79,PFN-BODi,rosenbrock,79,-2803.270862500359,-21464.506089029506,17801.508863970437
80,PFN-BODi,rosenbrock,80,-3795.6808946033075,-20966.16009572106,16129.720850917329
81,PFN-BODi,rosenbrock,81,-2832.023009919858,-20301.127997840355,18177.83182427028
82,PFN-BODi,rosenbrock,82,-4837.30210748933,-24177.13582021766,17990.993499438016
83,PFN-BODi,rosenbrock,83,-4837.30210748933,-25385.979205185275,15702.636135195642
84,PFN-BODi,rosenbrock,84,-6198.2082758810875,-26357.245576729005,15449.63097638331
85,PFN-BODi,rosenbrock,85,-6257.561422776379,-23648.542936226597,14319.0335398564
86,PFN-BODi,rosenbrock,86,-4497.613225056584,-22064.987750994027,14985.743700858999
87,PFN-BODi,rosenbrock,87,-4953.709619010794,-22412.483550200268,14934.575094883307
88,PFN-BODi,rosenbrock,88,-4953.709619010794,-20768.918198575284,15930.72923634161
89,PFN-BODi,rosenbrock,89,-4953.709619010794,-23211.240989630176,13810.308225802137
90,PFN-BODi,rosenbrock,90,-6357.414378447216,-22809.08867097665,13685.804307542883
91,PFN-BODi,rosenbrock,91,-6560.701249899849,-22680.146418796772,13520.94898290987
92,PFN-BODi,rosenbrock,92,-8729.628328624016,-25257.157854710924,12547.11880904744
93,PFN-BODi,rosenbrock,93,-8729.628328624016,-25250.216431686913,13159.256280869795
94,PFN-BODi,rosenbrock,94,-8704.928488022886,-25949.03974383369,11416.136750251975
95,PFN-BODi,rosenbrock,95,-8704.928488022886,-25279.52481370419,10018.829211070602
96,PFN-BODi,rosenbrock,96,-8507.81286367051,-24884.151037563963,8913.63313120335
97,PFN-BODi,rosenbrock,97,-8768.35194814112,-24148.486431825084,10590.646812599693
98,PFN-BODi,rosenbrock,98,-8768.35194814112,-23674.63280989811,9198.785251324502
99,PFN-BODi,rosenbrock,99,-10513.738787330525,-26869.686218542007,7877.678444002813
100,PFN-BODi,rosenbrock,100,-10865.073779600312,-25981.294856742712,7283.312242705093
101,PFN-BODi,rosenbrock,101,-10865.073779600312,-27228.206516654456,6605.110077804548
102,PFN-BODi,rosenbrock,102,-10354.216147371533,-26425.438687768088,8432.109724048898
103,PFN-BODi,rosenbrock,103,-10057.318868662875,-27710.32574867818,7250.0100055936255
104,PFN-BODi,rosenbrock,104,-10057.318868662875,-25423.342415385963,9063.264471879049
105,PFN-BODi,rosenbrock,105,-10134.222094928142,-25948.53564743366,7937.72822877834
106,PFN-BODi,rosenbrock,106,-10097.551688538271,-25967.322916819714,10110.971902336089
107,PFN-BODi,rosenbrock,107,-9621.127750559217,-25331.33289921658,9778.316883431959
108,PFN-BODi,rosenbrock,108,-9611.322706768598,-25811.24971429678,7915.011836266237
109,PFN-BODi,rosenbrock,109,-9611.322706768598,-24972.048888753907,8817.235218931388
110,PFN-BODi,rosenbrock,110,-9611.322706768598,-25110.347465172203,8292.046397463799
111,PFN-BODi,rosenbrock,111,-9611.322706768598,-24686.351527513616,9139.580673085655
112,PFN-BODi,rosenbrock,112,-8809.980368602235,-23147.012816005743,7083.879917884031
113,PFN-BODi,rosenbrock,113,-8695.599000390075,-22999.280225284827,8699.994927710171
114,PFN-BODi,rosenbrock,114,-8695.599000390075,-21984.663531305356,8092.607450204251
115,PFN-BODi,rosenbrock,115,-8695.599000390075,-23027.223005859163,9071.172149979748
116,PFN-BODi,rosenbrock,116,-9259.548873631406,-23344.56639472039,7988.881392860589
117,PFN-BODi,rosenbrock,117,-9259.548873631406,-23379.74150414697,8043.759604369713
118,PFN-BODi,rosenbrock,118,-9073.101698698609,-23831.247757595014,8986.057912437891
119,PFN-BODi,rosenbrock,119,-9053.424430603445,-23460.99802253076,7622.673256821446
120,PFN-BODi,rosenbrock,120,-9053.50043152275,-24252.989948845614,9222.811423832542
121,PFN-BODi,rosenbrock,121,-9056.674401086859,-23257.881801615826,10318.365393858967
122,PFN-BODi,rosenbrock,122,-9056.674401086859,-22910.516662254,7904.621689995018
123,PFN-BODi,rosenbrock,123,-9804.464227891443,-23867.01992406171,9303.730768440786
124,PFN-BODi,rosenbrock,124,-9287.25088193399,-23546.19329357774,7972.989103795884
125,PFN-BODi,rosenbrock,125,-9562.466433509644,-24020.4765101068,7445.159338763285
126,PFN-BODi,rosenbrock,126,-9562.639624689768,-24660.067225647672,7955.000767367602
127,PFN-BODi,rosenbrock,127,-9562.639624689768,-23527.876702646736,7057.929107561305
128,PFN-BODi,rosenbrock,128,-10108.531691078419,-23639.637436806166,8486.215098124203
129,PFN-BODi,rosenbrock,129,-9216.21853173794,-23026.207657015522,7954.011473197098
130,PFN-BODi,rosenbrock,130,-7481.037384237192,-22046.295467651198,10961.495781435213
131,PFN-BODi,rosenbrock,131,-7481.037384237192,-22213.387941588306,10051.41393556128
132,PFN-BODi,rosenbrock,132,-7481.037384237192,-21447.013045381947,7179.0511998304955
133,PFN-BODi,rosenbrock,133,-7404.451753402162,-21976.19921620427,10636.737290026762
134,PFN-BODi,rosenbrock,134,-7344.0822625871715,-22191.120728519687,9795.986419822839
135,PFN-BODi,rosenbrock,135,-7300.499781501917,-22023.956433780222,9444.19495652504
136,PFN-BODi,rosenbrock,136,-7300.297016098369,-21769.59872414378,9148.689645137401
137,PFN-BODi,rosenbrock,137,-6997.292947716298,-21463.804752020493,9854.653864203086
138,PFN-BODi,rosenbrock,138,-6997.292947716298,-21598.20817720721,11942.845612251722
139,PFN-BODi,rosenbrock,139,-7009.440705240114,-21379.385158034424,10527.874170901918
140,PFN-BODi,rosenbrock,140,-6858.870130975032,-21391.497655891242,10200.262504132821
141,PFN-BODi,rosenbrock,141,-6695.4549815859555,-22162.220844525094,10423.98764282551
142,PFN-BODi,rosenbrock,142,-6695.4549815859555,-20648.833399006366,11560.103241360328
143,PFN-BODi,rosenbrock,143,-6695.4549815859555,-20832.72869899733,10617.776409726393
144,PFN-BODi,rosenbrock,144,-7557.805272607568,-21823.166576826105,7863.0331131228795
145,PFN-BODi,rosenbrock,145,-7807.492258349938,-21093.470126476914,7201.827010182159
146,PFN-BODi,rosenbrock,146,-7807.46045600948,-22098.46307554965,8264.719309865985
147,PFN-BODi,rosenbrock,147,-8500.090131595076,-21336.22719371909,4812.857239671887
148,PFN-BODi,rosenbrock,148,-8499.49978620364,-21214.27926450932,4358.374520780329
149,PFN-BODi,rosenbrock,149,-7630.176861262039,-20027.481843314174,5825.912125327824
150,PFN-BODi,rosenbrock,150,-7630.2130913014125,-21032.563270497143,5815.875724764112
151,PFN-BODi,rosenbrock,151,-7484.403938425997,-19702.06771606089,5807.163705568349
152,PFN-BODi,rosenbrock,152,-7298.191253622902,-20536.799972440927,6517.865786475782
153,PFN-BODi,rosenbrock,153,-6984.369137011783,-19898.679479740575,6067.560856178499
154,PFN-BODi,rosenbrock,154,-6984.369137011783,-20360.722742606402,6968.21468672972
155,PFN-BODi,rosenbrock,155,-6984.369137011783,-19738.73229234849,7185.957221511493
156,PFN-BODi,rosenbrock,156,-7284.29729956872,-20570.84314871178,7144.63194028822
157,PFN-BODi,rosenbrock,157,-7284.2036299293895,-19429.74176832071,7311.565301163246
158,PFN-BODi,rosenbrock,158,-7284.2036299293895,-19441.072535804724,6051.4712416318425
159,PFN-BODi,rosenbrock,159,-7930.215738002529,-20649.54066201519,5948.214263693705
160,PFN-BODi,rosenbrock,160,-7930.21573803928,-21240.40551793607,6972.452313870078
161,PFN-BODi,rosenbrock,161,-7930.21573803928,-21646.866848807455,6378.6404998488515
162,PFN-BODi,rosenbrock,162,-7930.22001791076,-21803.20910347106,6631.033720707291
163,PFN-BODi,rosenbrock,163,-7930.22001791076,-21684.247040820785,7472.858738355673
164,PFN-BODi,rosenbrock,164,-7930.22001791076,-20950.164784325072,6391.502967007726
165,PFN-BODi,rosenbrock,165,-7845.219156164129,-20907.397003678605,5635.613088321324
166,PFN-BODi,rosenbrock,166,-7847.917829248338,-20922.87966362177,7204.810335266904
167,PFN-BODi,rosenbrock,167,-7847.917829248338,-21993.20700356905,7602.224649041296
168,PFN-BODi,rosenbrock,168,-7636.45006970988,-19831.3294340514,6419.162054290686
169,PFN-BODi,rosenbrock,169,-7472.051047629339,-19455.153699649334,5877.655706483876
170,PFN-BODi,rosenbrock,170,-7472.051047629339,-20459.634701886156,5112.02518530311
171,PFN-BODi,rosenbrock,171,-7472.3325283983695,-21053.742480306355,5872.397296680721
172,PFN-BODi,rosenbrock,172,-7472.3325283983695,-21189.616891683007,6226.541770537407
173,PFN-BODi,rosenbrock,173,-7472.3325283983695,-21204.50919491066,6709.255166420818
174,PFN-BODi,rosenbrock,174,-7472.3325283983695,-20020.044095505436,6896.656970720922
175,PFN-BODi,rosenbrock,175,-7472.3325283983695,-21264.491333231792,7062.304972990866
176,PFN-BODi,rosenbrock,176,-6280.167886135381,-19464.059921264452,7855.921291559505
177,PFN-BODi,rosenbrock,177,-6280.167886135381,-18962.81975281345,7987.969452637282
178,PFN-BODi,rosenbrock,178,-6280.167886135381,-19953.580326016843,7900.25585341305
179,PFN-BODi,rosenbrock,179,-6270.9834595080765,-20105.806375597032,9074.2764527906
180,PFN-BODi,rosenbrock,180,-6453.8533011443005,-20102.64794831007,6300.880277396562
181,PFN-BODi,rosenbrock,181,-6453.8533011443005,-18423.22386075828,6979.882367935444
182,PFN-BODi,rosenbrock,182,-6594.40096742622,-19363.778444131825,7578.580440893142
183,PFN-BODi,rosenbrock,183,-6594.40096742622,-20255.993716577923,8161.989547683041
184,PFN-BODi,rosenbrock,184,-6865.8491380241985,-19907.672250478194,7109.700236006226
185,PFN-BODi,rosenbrock,185,-6865.879887241142,-20715.867481677262,7368.571923723479
186,PFN-BODi,rosenbrock,186,-6870.814012904012,-20066.639742447678,5908.485562864519
187,PFN-BODi,rosenbrock,187,-6846.644596017362,-20310.441873759395,6831.198212947497
188,PFN-BODi,rosenbrock,188,-6846.644596017362,-19719.955674709443,7200.78919141476
189,PFN-BODi,rosenbrock,189,-6846.644596017362,-20280.761414379467,6930.301708740016
190,PFN-BODi,rosenbrock,190,-6846.644596017362,-19754.81875310937,7522.50604015434
191,PFN-BODi,rosenbrock,191,-5901.954251187695,-18650.815703573622,8580.613266812636
192,PFN-BODi,rosenbrock,192,-5216.590744902357,-18236.101946267234,10352.276413690544
193,PFN-BODi,rosenbrock,193,-5524.144794333111,-19029.663637904658,7535.785266081096
194,PFN-BODi,rosenbrock,194,-5524.144794333111,-19703.589183386575,8687.290645890675
195,PFN-BODi,rosenbrock,195,-5524.144794333111,-18720.58686050024,7879.567692157065
196,PFN-BODi,rosenbrock,196,-5524.144794333111,-18776.278804637466,8899.511558021504
197,PFN-BODi,rosenbrock,197,-5402.268621317572,-18427.140757419947,7501.237054906953
198,PFN-BODi,rosenbrock,198,-5040.52689926943,-18093.593947237136,8302.128602037114
199,PFN-BODi,rosenbrock,199,-5040.529289645578,-18174.27799922346,7787.668752059697
200,PFN-BODi,rosenbrock,200,-5040.529289645578,-18000.031053767252,8101.161816980435
0,PFN-CoCaBO,levy,0,0.0,0.0,0.0
1,PFN-CoCaBO,levy,1,0.7893743908416996,-2.3380275640347947,4.337978888205842
2,PFN-CoCaBO,levy,2,0.3614333623694881,-2.695869039188647,3.98610513732275
3,PFN-CoCaBO,levy,3,1.9749987383684402,-1.5815343009562135,5.848228658942173
4,PFN-CoCaBO,levy,4,3.6973116620287234,-0.6655859736456374,9.445554594378482
5,PFN-CoCaBO,levy,5,2.3478064758619634,-3.0749843078123007,8.410823921386276
6,PFN-CoCaBO,levy,6,2.8006801133637587,-2.376461135660349,8.696601829779011
7,PFN-CoCaBO,levy,7,2.4209343028752195,-2.9004169084287885,8.029159932353744
8,PFN-CoCaBO,levy,8,7.262109098934557,0.7248117698915088,13.698190740748275
9,PFN-CoCaBO,levy,9,7.096711623487528,0.7018549885061229,14.553476470146087
10,PFN-CoCaBO,levy,10,7.145201133220819,0.915872491395065,13.958363586953373
11,PFN-CoCaBO,levy,11,6.555057171512152,-0.20991802576545499,13.928002210190144
12,PFN-CoCaBO,levy,12,6.508476812444113,0.623539659875428,13.53305613565298
13,PFN-CoCaBO,levy,13,7.899189992214812,1.7317373488936523,14.25523586637213
14,PFN-CoCaBO,levy,14,8.36205739172739,2.6928723246399024,14.711123628328881
15,PFN-CoCaBO,levy,15,8.54150443341157,1.961708926368662,14.98593966506323
16,PFN-CoCaBO,levy,16,10.11604864365986,3.7878081554102794,17.70249118683353
17,PFN-CoCaBO,levy,17,12.294257647242384,5.417871388812229,20.624006117870767
18,PFN-CoCaBO,levy,18,10.858555794778768,3.7847967884856564,19.139066987887105
19,PFN-CoCaBO,levy,19,8.685164314189908,-0.6446692919990166,18.266475386774452
20,PFN-CoCaBO,levy,20,8.685164314189908,-0.9320485699261005,17.478484702734942
21,PFN-CoCaBO,levy,21,9.530498447145545,0.2437278633767804,19.35191201866963
22,PFN-CoCaBO,levy,22,9.36861492160897,0.43003507894258,18.963118120615807
23,PFN-CoCaBO,levy,23,9.383379367478591,0.4728832416570597,18.85556603097444
24,PFN-CoCaBO,levy,24,8.362898827150438,-1.5271402263447449,18.329495952749966
25,PFN-CoCaBO,levy,25,8.20493389424907,-1.6196007687350988,17.921257434105964
26,PFN-CoCaBO,levy,26,8.46580020132259,-0.6127211110209149,18.01614726479959
27,PFN-CoCaBO,levy,27,7.976746889915244,-1.9954522480632162,17.974961547627156
28,PFN-CoCaBO,levy,28,8.330642405778962,-1.054440530943,17.81626551917394
29,PFN-CoCaBO,levy,29,8.232224182336527,-1.2918510663260383,17.54558377791218
30,PFN-CoCaBO,levy,30,7.611999719620521,-1.5885530716306604,17.80263217920059
31,PFN-CoCaBO,levy,31,6.101789561918104,-2.2331448812888866,16.146347116606503
32,PFN-CoCaBO,levy,32,2.840761822604321,-6.102622970751937,12.580912403689121
33,PFN-CoCaBO,levy,33,2.8782487644874646,-6.019838180000134,12.251306323251177
34,PFN-CoCaBO,levy,34,2.8937538099660847,-6.542081797411226,12.32419262213765
35,PFN-CoCaBO,levy,35,2.8371082431621044,-6.086196351246926,12.585963670938837
36,PFN-CoCaBO,levy,36,2.5686434178630035,-6.32306436354283,12.38065375046453
37,PFN-CoCaBO,levy,37,2.5776926469186483,-6.707010434273267,12.376122311401955
38,PFN-CoCaBO,levy,38,2.3647649572788385,-6.452524940522886,12.463461717726142
39,PFN-CoCaBO,levy,39,3.650225018792045,-5.925377783647263,14.360362866056649
40,PFN-CoCaBO,levy,40,3.823510025442319,-5.758691229802379,14.055864075673199
41,PFN-CoCaBO,levy,41,4.123507939903802,-5.1496157147806185,14.42598150662764
42,PFN-CoCaBO,levy,42,3.3157599232514716,-6.260594980810728,13.517529771690468
43,PFN-CoCaBO,levy,43,3.3157599232514716,-5.67875590908225,13.077111197014933
44,PFN-CoCaBO,levy,44,3.3157599232514716,-6.259498675102973,12.879617227017821
45,PFN-CoCaBO,levy,45,2.3901924494831888,-6.707177874303095,12.600911367187917
46,PFN-CoCaBO,levy,46,2.5786034643853046,-6.745921761431909,12.479657860427519
47,PFN-CoCaBO,levy,47,2.271972332233388,-6.450346893694554,12.865757643041778
48,PFN-CoCaBO,levy,48,4.003041305351942,-5.741126465705274,13.754054583411945
49,PFN-CoCaBO,levy,49,5.175577639798983,-3.995242129499101,15.969055778483334
50,PFN-CoCaBO,levy,50,6.329671194051548,-3.857014335900715,16.423233541442908
51,PFN-CoCaBO,levy,51,6.346631176399091,-2.84775292368278,15.40576410868082
52,PFN-CoCaBO,levy,52,6.346631176399091,-2.8935156751443496,16.45358400403179
53,PFN-CoCaBO,levy,53,6.403989795641449,-3.7034454642388495,15.651829084102491
54,PFN-CoCaBO,levy,54,6.0228426843149565,-2.9456417526102436,15.266818430783388
55,PFN-CoCaBO,levy,55,6.0228426843149565,-3.7162421021371492,15.980206928858443
56,PFN-CoCaBO,levy,56,6.0228426843149565,-2.9932012043722036,15.237055668342565
57,PFN-CoCaBO,levy,57,5.593355607274896,-4.542605995759707,16.489912089850527
58,PFN-CoCaBO,levy,58,6.0501375630252,-4.085280152234056,15.20168956996231
59,PFN-CoCaBO,levy,59,6.0501375630252,-4.3645834467750175,15.413574453133213
60,PFN-CoCaBO,levy,60,6.0501375630252,-4.4928713399279685,16.477636594617437
61,PFN-CoCaBO,levy,61,6.0501375630252,-4.128883446549808,15.95129897494994
62,PFN-CoCaBO,levy,62,6.0501375630252,-4.255157213024969,15.659786673079061
63,PFN-CoCaBO,levy,63,6.05722070602356,-3.8224291338950547,14.478122091132631
64,PFN-CoCaBO,levy,64,5.6606306153026695,-4.193582389079972,14.746886192553431
65,PFN-CoCaBO,levy,65,6.015418358482041,-3.5628450839191643,15.49552467326141
66,PFN-CoCaBO,levy,66,5.992351779492911,-4.299723857265786,15.704315406936976
67,PFN-CoCaBO,levy,67,5.823000642382166,-3.763117356925071,15.088939332486406
68,PFN-CoCaBO,levy,68,5.823000642382166,-3.074478506076572,15.117150407252005
69,PFN-CoCaBO,levy,69,4.844023680179282,-4.423520963015959,13.289408747808636
70,PFN-CoCaBO,levy,70,4.845222761707766,-4.47333176883867,13.165218588120645
71,PFN-CoCaBO,levy,71,4.845260217569443,-3.879413696355516,13.065433367248191
72,PFN-CoCaBO,levy,72,4.845260217569443,-3.761305286349385,13.012434611466238
73,PFN-CoCaBO,levy,73,5.224313445745175,-4.399684288216933,14.411489099751595
74,PFN-CoCaBO,levy,74,3.938468908443987,-5.39173720247219,12.645775472898688
75,PFN-CoCaBO,levy,75,5.041438077501171,-2.3608181184084644,12.630131041719832
76,PFN-CoCaBO,levy,76,6.7994724639987,0.698681982141037,13.91335075649712
77,PFN-CoCaBO,levy,77,6.7994724639987,0.37781920226721033,14.452419757268064
78,PFN-CoCaBO,levy,78,6.439137408059823,-0.029310394107041362,13.530380652161938
79,PFN-CoCaBO,levy,79,6.455362324284405,0.6151619709176211,13.70131236686794
80,PFN-CoCaBO,levy,80,6.086110608789368,-0.20981244625529455,13.037111905986578
81,PFN-CoCaBO,levy,81,5.829005156396176,-0.43917199925004174,12.103028888506808
82,PFN-CoCaBO,levy,82,5.483865962451272,-0.3692746124514742,12.01652440949599
83,PFN-CoCaBO,levy,83,4.729663213841444,-1.0993876483861516,11.730540090210566
84,PFN-CoCaBO,levy,84,4.55358747028765,-1.2703393953094684,10.619258321286381
85,PFN-CoCaBO,levy,85,4.503898968892875,-1.3985028640080377,11.057492923895609
86,PFN-CoCaBO,levy,86,4.075071014433048,-1.8549731217349184,9.973187728367364
87,PFN-CoCaBO,levy,87,4.318826556255455,-1.084392216482635,10.524309873364352
88,PFN-CoCaBO,levy,88,4.318826556255455,-1.5446105651435738,10.798213614701325
89,PFN-CoCaBO,levy,89,4.319854994366078,-1.4727054107992308,10.118113068711553
90,PFN-CoCaBO,levy,90,3.350655559557844,-2.221985782770595,9.89908739459024
91,PFN-CoCaBO,levy,91,3.054037704736348,-2.287329960675624,9.125973497959135
92,PFN-CoCaBO,levy,92,2.988430480254532,-2.59572458626463,8.994897011113224
93,PFN-CoCaBO,levy,93,2.978684815961652,-1.8303099261124849,9.07034293587348
94,PFN-CoCaBO,levy,94,3.153052974555584,-1.7538554394365187,8.866430228903472
95,PFN-CoCaBO,levy,95,3.0373162252746186,-2.310781300960312,8.828846845047766
96,PFN-CoCaBO,levy,96,1.9552815873497937,-2.9928298613622872,7.1180006359669115
97,PFN-CoCaBO,levy,97,1.5594597194047375,-3.2358996449848862,6.8232092782529055
98,PFN-CoCaBO,levy,98,0.8987004538336116,-3.545589579745854,6.648950229255364
99,PFN-CoCaBO,levy,99,0.6210932371209761,-4.327514203109264,5.722911047314708
100,PFN-CoCaBO,levy,100,0.6210932371209761,-4.451162349878256,5.664331771369511
101,PFN-CoCaBO,levy,101,-0.4268517767636909,-5.007193574277153,5.082879308957203
102,PFN-CoCaBO,levy,102,-0.21929163886625638,-4.6230074086878865,4.843989289044754
103,PFN-CoCaBO,levy,103,-0.21977731730157082,-4.742803547160887,4.6062911715928365
104,PFN-CoCaBO,levy,104,-0.21977731730157082,-4.741651654049095,4.9061135236657245
105,PFN-CoCaBO,levy,105,-0.21977731730157082,-4.725295566544572,4.757457338062773
106,PFN-CoCaBO,levy,106,-0.23942078381772436,-4.76233546358231,4.987769788912802
107,PFN-CoCaBO,levy,107,-0.22343468555296356,-4.7006271795825585,5.140406485019999
108,PFN-CoCaBO,levy,108,-0.24751020908228974,-5.208670315369445,4.887489233111756
109,PFN-CoCaBO,levy,109,-0.24751020908228974,-4.670143988350466,4.7946574189851585
110,PFN-CoCaBO,levy,110,-0.24751020908228974,-4.7921357945859615,4.3597630578707145
111,PFN-CoCaBO,levy,111,-0.24751020908228974,-4.999394578375035,4.792848644095893
112,PFN-CoCaBO,levy,112,-0.27841382323156705,-4.427245807713079,5.154457334542808
113,PFN-CoCaBO,levy,113,-0.27841382323156705,-5.026543005209616,5.467399588202069
114,PFN-CoCaBO,levy,114,-0.5288214087008074,-4.78960356716266,4.876373996620722
115,PFN-CoCaBO,levy,115,-0.5431984493026848,-5.137954615274458,4.522107508236848
116,PFN-CoCaBO,levy,116,-0.5291906132180758,-4.914935797901501,4.292556238272519
117,PFN-CoCaBO,levy,117,-1.1112521083828526,-5.196818956920646,3.5709417952360822
118,PFN-CoCaBO,levy,118,-1.253818877871907,-5.399366615555742,3.7257323591630733
119,PFN-CoCaBO,levy,119,-1.253818877871907,-5.439558713600739,3.460835367227112
120,PFN-CoCaBO,levy,120,0.12807485505993102,-4.305143986165968,6.523776318457494
121,PFN-CoCaBO,levy,121,0.12807485505993102,-4.688630152234412,6.686832480226344
122,PFN-CoCaBO,levy,122,0.3600906293089319,-4.5815666649250035,6.552986572056074
123,PFN-CoCaBO,levy,123,0.18130442191150706,-4.693841762874671,6.534024033497288
